?triplestore	?eq	?qps	?resSize
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql133>	1572.4786876721862e0	"5"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql101>	35.92510505102463e0	"9"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql96>	1309.1850942469257e0	"10"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql18>	97.46544109375873e0	"4978"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql64>	1598.4897468871413e0	"18"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql202>	1085.492640522721e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql32>	141.89266463167357e0	"440"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql178>	1929.2506488230704e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql5>	28.435466527656924e0	"28331"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql146>	1776.5802311034786e0	"2"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql192>	1787.5045566470321e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql114>	1448.209494123528e0	"8"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql160>	1245.5193996496855e0	"2"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql77>	1275.6609837387243e0	"16"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql45>	964.6385377211612e0	"58"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql91>	120.397465745717e0	"13"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql13>	97.24406936297588e0	"11114"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql159>	1404.5342955204767e0	"2"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql127>	1280.26744274772e0	"6"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql173>	2034.731924408081e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql0>	1.338606549902673e0	"304592"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql141>	1620.7672582539196e0	"4"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql58>	1428.12007462213e0	"20"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql26>	119.8303217024332e0	"2796"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql72>	1447.5657661697803e0	"16"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql40>	8.512196933049147e0	"87"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql186>	1808.4286882616764e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql108>	1491.1649965121649e0	"8"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql154>	1642.0438541746835e0	"2"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql122>	101.72324638524152e0	"7"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql39>	1004.2281351918695e0	"113"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql85>	1643.1205663814685e0	"14"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql53>	1489.6777251071871e0	"30"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql21>	189.95056650477053e0	"3174"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql199>	1907.1615377901196e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql167>	1995.3424716027846e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql135>	1470.6992586695274e0	"4"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql181>	2027.8663992947354e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql103>	1632.4312282570363e0	"8"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql98>	1631.7636057537293e0	"9"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql66>	88.74871141678241e0	"18"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql34>	422.82108596352947e0	"408"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql80>	1576.3984979864924e0	"15"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql7>	34.32473499751388e0	"16073"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql148>	1676.8769843044317e0	"2"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql194>	1984.6918074634598e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql116>	1814.5222018283366e0	"7"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql162>	1483.9933509183245e0	"2"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql130>	1795.00138783524e0	"5"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql79>	1580.2483286503555e0	"15"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql47>	1078.5062688176872e0	"43"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql93>	1772.930192646595e0	"11"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql15>	10.059541271290703e0	"10563"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql61>	1436.9222734256173e0	"19"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql129>	1841.1964389051439e0	"5"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql175>	1849.180926882215e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql2>	2.199946690363812e0	"218785"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql143>	1835.7036652944375e0	"3"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql111>	1631.849436432638e0	"8"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql28>	299.68251933584077e0	"1092"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql74>	1692.1229645452859e0	"16"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql42>	591.5099861870588e0	"84"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql10>	38.42078263121413e0	"11499"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql188>	1822.859164321154e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql156>	1256.7589543866036e0	"2"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql124>	1753.1958422609962e0	"6"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql170>	1673.002886264579e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql87>	1444.160105365921e0	"14"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql55>	167.36563110279596e0	"26"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql23>	224.0993715177945e0	"3174"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql169>	2160.3821629631e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql137>	1740.5202275718598e0	"4"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql183>	1534.5824288675e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql105>	1730.7771524031207e0	"8"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql151>	1448.7280650498217e0	"2"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql68>	1743.561000167033e0	"17"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql36>	963.0200617302279e0	"185"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql82>	1690.3591156672173e0	"15"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql9>	45.42800538134699e0	"11626"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql50>	1013.1812174574634e0	"33"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql196>	1410.5239758044356e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql118>	1410.9789400105371e0	"7"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql164>	1576.3468938399724e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql132>	1925.1995790230255e0	"5"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql100>	1482.2105094653969e0	"9"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql49>	1094.5982452276612e0	"33"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql95>	1692.9562073988734e0	"10"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql17>	140.39477494450824e0	"5073"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql63>	1521.904003368481e0	"18"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql201>	1492.1769638317198e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql31>	126.0064227489778e0	"542"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql177>	1570.903597887637e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql4>	14.17770994289674e0	"37797"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql145>	1212.529748912169e0	"3"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql191>	1836.2831181311535e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql113>	1993.3862103389235e0	"8"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql76>	1653.0068608049758e0	"16"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql44>	1347.312509001732e0	"59"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql90>	1970.0740498300024e0	"13"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql12>	32.39200608824598e0	"11497"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql158>	1386.3420629906698e0	"2"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql126>	1878.1341363400174e0	"6"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql172>	2065.5829470980107e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql140>	1590.1217397203923e0	"4"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql89>	1646.0668713569112e0	"13"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql57>	933.7054792887628e0	"23"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql25>	235.87681848938368e0	"3174"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql71>	1681.1585334178174e0	"17"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql139>	1703.1416207107009e0	"4"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql185>	1911.6363919749253e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql107>	1943.0693630424316e0	"8"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql153>	1308.8780236500297e0	"2"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql121>	1830.4704876599135e0	"7"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql166>	1987.4538662271295e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql60>	1698.6803744888105e0	"19"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql180>	1908.4417439569663e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql65>	109.9007618101007e0	"18"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql134>	1904.8828497047432e0	"4"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql38>	533.0593171527917e0	"113"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql33>	179.9697636399504e0	"411"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql174>	1487.7832168928062e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql110>	1739.782172312897e0	"8"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql179>	2065.564316302343e0	"1"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql147>	1885.3463092083582e0	"2"^^<http://www.w3.org/2001/XMLSchema#long>
"dicegroup/tentris_server:1.1.0-rc11"	<http://iguana-benchmark.eu/resource/1653344994/1/1/sparql14>	79.96019155210183e0	"11114"^^<http://www.w3.org/2001/XMLSchema#long>
